,File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y
795,313354,Eastern Corn Skeet,song,B,17:53,4/20/2016,274,120
796,310072,Eastern Corn Skeet,call,B,18:30,3/30/2016,156,129
797,302533,Eastern Corn Skeet,"call, song",B,8:30,2/6/2016,114,88
798,278231,Eastern Corn Skeet,song,B,9:34,5/18/2015,236,118
799,244579,Eastern Corn Skeet,song,B,5:05,5/16/2015,170,131
800,208942,Eastern Corn Skeet,song,B,10:32,11/26/2014,154,129
801,191964,Eastern Corn Skeet,song,B,14:45,3/28/2012,174,128
802,184379,Eastern Corn Skeet,call,B,7:15,11/16/2013,140,140
803,184378,Eastern Corn Skeet,song,B,6:34,5/17/2012,178,127
804,184377,Eastern Corn Skeet,call,B,7:30,4/12/2014,160,130
805,182331,Eastern Corn Skeet,song,B,8:30,4/30/2002,92,56
806,179848,Eastern Corn Skeet,song,B,9:37,5/24/2014,184,134
807,179719,Eastern Corn Skeet,song,B,4:45,5/24/2014,168,128
808,176000,Eastern Corn Skeet,song,B,12:30,4/15/2014,168,130
809,170055,Eastern Corn Skeet,song,B,8:00,3/15/2014,176,129
810,165234,Eastern Corn Skeet,call,B,7:00,1/22/2014,166,130
811,160470,Eastern Corn Skeet,song,B,7:49,5/18/2013,246,108
812,158055,Eastern Corn Skeet,call,B,14:37,12/15/2013,138,61
813,150242,Eastern Corn Skeet,song,B,9:41,10/8/2013,176,124
814,138039,Eastern Corn Skeet,song,B,11:00,6/11/2013,172,131
815,134509,Eastern Corn Skeet,call,B,9:52,5/19/2013,178,127
816,124070,Eastern Corn Skeet,call,B,21:30,10/28/2012,174,133
817,111143,Eastern Corn Skeet,song,B,9:00,10/13/2012,200,139
818,111142,Eastern Corn Skeet,song,B,9:00,10/13/2012,310,156
819,111141,Eastern Corn Skeet,song,B,9:00,10/13/2012,170,132
820,100556,Eastern Corn Skeet,song,B,7:30am,5/4/2012,166,126
821,100555,Eastern Corn Skeet,song,B,7:30am,5/4/2012,168,132
822,99547,Eastern Corn Skeet,song,B,6:13,4/15/2012,100,65
823,52453,Eastern Corn Skeet,call,B,10:30am,2009-06-00,168,132
824,52451,Eastern Corn Skeet,song,B,10:30am,5/11/2008,318,152
825,31294,Eastern Corn Skeet,Song,B,?,6/12/2008,64,136
826,5130,Eastern Corn Skeet,call,B,17:30,12/30/2005,174,132
827,396262,Eastern Corn Skeet,song,C,10:48,12/17/2017,294,157
828,368084,Eastern Corn Skeet,song,C,11:54,6/21/2013,166,133
829,316544,Eastern Corn Skeet,call,C,19:40,5/12/2016,168,130
830,296933,Eastern Corn Skeet,call,C,9:00,12/20/2015,166,131
831,286376,Eastern Corn Skeet,call,C,14:00,10/15/2015,74,115
832,278232,Eastern Corn Skeet,song,C,9:35,5/18/2015,180,137
833,235428,Eastern Corn Skeet,song,C,15:00,4/12/2015,170,127
834,151543,Eastern Corn Skeet,call,C,13:30,10/16/2013,170,128
835,137835,Eastern Corn Skeet,call,C,16:52,6/8/2013,78,112
836,137101,Eastern Corn Skeet,song,C,16:30,7/20/2011,158,156
837,137100,Eastern Corn Skeet,call,C,10:00,5/13/2011,188,138
838,124445,Eastern Corn Skeet,song,C,7:30,12/15/2005,172,132
839,103279,Eastern Corn Skeet,song,C,11:30am,6/4/2012,170,133
840,103278,Eastern Corn Skeet,song,C,11:30am,6/4/2012,68,138
841,100108,Eastern Corn Skeet,call,C,7:30am,4/30/2012,120,114
842,71042,Eastern Corn Skeet,song,C,?,11/22/2010,300,39
843,31295,Eastern Corn Skeet,Song,C,?,6/12/2008,164,126
844,17168,Eastern Corn Skeet,Call,C,?,7/7/2007,170,133
845,149935,Eastern Corn Skeet,call,D,14:20,10/6/2013,138,139
846,137102,Eastern Corn Skeet,call,D,6:50,6/4/2012,138,140
847,389469,Green-tipped Scarlet Pipit,song,no score,7:30,3/22/2014,128,70
848,389129,Green-tipped Scarlet Pipit,song,no score,6:30,10/28/2014,70,61
849,359165,Green-tipped Scarlet Pipit,song,no score,8:30,3/11/2017,150,151
850,312884,Green-tipped Scarlet Pipit,song,no score,10:30,4/16/2016,138,149
851,299610,Green-tipped Scarlet Pipit,song,no score,6:30,7/21/2011,282,45
852,299158,Green-tipped Scarlet Pipit,song,no score,7:00,8/31/2011,120,64
853,299147,Green-tipped Scarlet Pipit,song,no score,6:30,8/31/2011,302,169
854,286369,Green-tipped Scarlet Pipit,song,no score,6:30,10/20/2015,136,152
855,278068,Green-tipped Scarlet Pipit,song,no score,7:00,9/6/2015,298,155
856,234763,Green-tipped Scarlet Pipit,song,no score,13:00,2/25/2014,84,58
857,358825,Green-tipped Scarlet Pipit,song,A,6:42,9/25/2016,170,133
858,340294,Green-tipped Scarlet Pipit,song,A,8:30,10/26/2016,144,136
859,334189,Green-tipped Scarlet Pipit,call,A,8:30,9/9/2016,108,70
860,319588,Green-tipped Scarlet Pipit,song,A,11:00,5/7/2016,142,143
861,283151,Green-tipped Scarlet Pipit,song,A,8:39,11/20/2002,272,168
862,283150,Green-tipped Scarlet Pipit,song,A,8:34,11/20/2002,246,127
863,268894,Green-tipped Scarlet Pipit,song,A,8:30,8/17/2015,266,38
864,241793,Green-tipped Scarlet Pipit,song,A,7:50,8/30/2014,146,61
865,221676,Green-tipped Scarlet Pipit,song,A,7:00,7/28/2004,252,25
866,221675,Green-tipped Scarlet Pipit,song,A,7:00,7/28/2004,108,68
867,221674,Green-tipped Scarlet Pipit,song,A,6:45,7/28/2004,118,77
868,221673,Green-tipped Scarlet Pipit,song,A,6:45,7/28/2004,74,69
869,210152,Green-tipped Scarlet Pipit,song,A,8:00,12/14/2014,124,67
870,206678,Green-tipped Scarlet Pipit,song,A,7:16,8/6/2014,108,72
871,205977,Green-tipped Scarlet Pipit,song,A,6:41,1/31/2014,124,66
872,196407,Green-tipped Scarlet Pipit,song,A,7:00,9/3/2014,166,131
873,187193,Green-tipped Scarlet Pipit,song,A,8:05,9/28/2013,292,23
874,174547,Green-tipped Scarlet Pipit,"call, song",A,9:00,8/15/2013,102,149
875,174492,Green-tipped Scarlet Pipit,song,A,8:33,5/24/2011,114,76
876,170248,Green-tipped Scarlet Pipit,song,A,17:30,3/16/2014,288,60
877,144004,Green-tipped Scarlet Pipit,song,A,14:30,7/29/2013,144,65
878,143234,Green-tipped Scarlet Pipit,song,A,7:30,7/14/2013,108,81
879,142719,Green-tipped Scarlet Pipit,song,A,8:00,8/20/2012,114,78
880,115450,Green-tipped Scarlet Pipit,song,A,9:00,10/4/2012,138,62
881,81027,Green-tipped Scarlet Pipit,?,A,7:00,6/28/1999,176,143
882,77917,Green-tipped Scarlet Pipit,Song,A,7:40,5/8/2011,124,66
883,75570,Green-tipped Scarlet Pipit,call,A,9:30,2/17/2011,146,139
884,62671,Green-tipped Scarlet Pipit,Song,A,7:31,9/22/2010,118,78
885,62446,Green-tipped Scarlet Pipit,song,A,8:05,8/31/2010,36,140
886,60257,Green-tipped Scarlet Pipit,song,A,?:?,6/8/1994,106,70
887,60256,Green-tipped Scarlet Pipit,song,A,?:?,2/9/1989,306,141
888,60255,Green-tipped Scarlet Pipit,song,A,?:?,9/19/1992,64,136
889,49063,Green-tipped Scarlet Pipit,song,A,?:?,11/1/1999,124,59
890,49062,Green-tipped Scarlet Pipit,song,A,?:?,11/1/1999,170,138
891,46755,Green-tipped Scarlet Pipit,song,A,?,3/25/2005,294,154
892,42405,Green-tipped Scarlet Pipit,Song,A,?,3/28/2008,124,66
893,36909,Green-tipped Scarlet Pipit,Song,A,9:47,7/15/2009,182,131
894,23803,Green-tipped Scarlet Pipit,song,A,?,9/26/2008,114,69
895,21819,Green-tipped Scarlet Pipit,song,A,am,7/23/2008,244,56
896,17578,Green-tipped Scarlet Pipit,song,A,7:00,4/16/2005,116,65
897,4018,Green-tipped Scarlet Pipit,song,A,?,10/12/2004,110,72
898,403198,Green-tipped Scarlet Pipit,song,B,9:00,11/5/2017,102,68
899,396419,Green-tipped Scarlet Pipit,song,B,8:00,11/12/2017,126,66
900,388441,Green-tipped Scarlet Pipit,song,B,8:30,9/29/2017,180,134
901,388119,Green-tipped Scarlet Pipit,song,B,8:30,9/10/2017,162,147
902,387945,Green-tipped Scarlet Pipit,song,B,6:00,9/3/2017,172,130
903,385715,Green-tipped Scarlet Pipit,song,B,9:30,6/30/2013,280,96
904,290233,Green-tipped Scarlet Pipit,song,B,7:13,3/22/1998,130,75
905,244251,Green-tipped Scarlet Pipit,song,B,10:30,11/8/2014,46,141
906,194469,Green-tipped Scarlet Pipit,song,B,?,11/6/2005,148,145
907,173336,Green-tipped Scarlet Pipit,song,B,10:00,4/26/2013,172,131
908,158748,Green-tipped Scarlet Pipit,song,B,8:30,12/19/2013,276,44
909,154345,Green-tipped Scarlet Pipit,song,B,8:30,12/30/2012,286,163
910,145503,Green-tipped Scarlet Pipit,song,B,8:00,1/16/2006,106,69
911,141683,Green-tipped Scarlet Pipit,song,B,7:30,8/6/2011,106,67
912,115916,Green-tipped Scarlet Pipit,song,B,7:30,10/1/2011,110,67
913,110826,Green-tipped Scarlet Pipit,call,B,6:40,10/10/2012,118,63
914,81030,Green-tipped Scarlet Pipit,?,B,6:05,11/20/2002,118,64
915,72980,Green-tipped Scarlet Pipit,song,B,7:25,8/30/2010,64,126
916,70075,Green-tipped Scarlet Pipit,song,B,8:45,3/12/2006,80,145
917,52794,Green-tipped Scarlet Pipit,song,B,?:?,0000-00-00,24,138
918,50496,Green-tipped Scarlet Pipit,song,B,?:?,3/24/2005,62,135
919,50495,Green-tipped Scarlet Pipit,song,B,?:?,3/24/2005,154,117
920,23805,Green-tipped Scarlet Pipit,song,B,?,9/29/2008,292,27
921,22520,Green-tipped Scarlet Pipit,song,B,8:52,7/15/2008,70,148
922,14729,Green-tipped Scarlet Pipit,?,B,6:12,11/30/2006,54,138
923,11825,Green-tipped Scarlet Pipit,Song,B,8:11,9/12/2006,54,146
924,11743,Green-tipped Scarlet Pipit,song,B,8:00,3/17/2007,54,147
925,11415,Green-tipped Scarlet Pipit,?,B,8:45,1/23/2007,64,127
926,8176,Green-tipped Scarlet Pipit,song,B,10:00,10/24/2006,82,145
927,4598,Green-tipped Scarlet Pipit,Song,B,8:30,8/16/2004,24,139
928,393881,Green-tipped Scarlet Pipit,call,C,8:00,11/20/2017,64,135
929,194468,Green-tipped Scarlet Pipit,song,C,?,2003-11-00,154,118
930,128416,Green-tipped Scarlet Pipit,song,C,8:30,6/6/2010,290,27
931,23802,Green-tipped Scarlet Pipit,song,C,?,9/24/2008,70,147
932,18985,Green-tipped Scarlet Pipit,song,C,am,4/11/2008,52,138
933,350,Green-tipped Scarlet Pipit,song,C,?,2002-06-00,54,147
934,15832,Green-tipped Scarlet Pipit,Call,D,8:34,8/8/2007,52,147
935,386100,Lesser Birchbeere,call,no score,13:13,5/19/2017,296,105
936,361296,Lesser Birchbeere,call,no score,9:00,3/25/2017,184,33
937,293867,Lesser Birchbeere,call,no score,23:00,6/8/2015,154,59
938,393734,Lesser Birchbeere,call,A,7:10,6/24/2017,94,114
939,389973,Lesser Birchbeere,call,A,11:30,4/27/2016,304,106
940,388612,Lesser Birchbeere,call,A,9:00,9/23/2015,160,56
941,385127,Lesser Birchbeere,call,A,17:30,9/2/2017,156,54
942,371803,Lesser Birchbeere,call,A,10:30,5/15/2017,294,91
943,364150,Lesser Birchbeere,call,A,?,2003-03-00,288,97
944,357666,Lesser Birchbeere,call,A,9:37,2/13/2017,290,105
945,357658,Lesser Birchbeere,call,A,8:59,2/13/2017,164,68
946,352547,Lesser Birchbeere,call,A,9:38,4/13/2015,316,82
947,343848,Lesser Birchbeere,call,A,6:00,7/30/2016,156,45
948,336335,Lesser Birchbeere,call,A,21:00,9/6/2016,286,93
949,323533,Lesser Birchbeere,call,A,8:00,6/21/2016,172,63
950,322772,Lesser Birchbeere,call,A,8:00,6/19/2016,282,113
951,321767,Lesser Birchbeere,call,A,9:56,5/17/2015,126,53
952,321383,Lesser Birchbeere,"call, song",A,6:15,6/10/2016,114,58
953,320102,Lesser Birchbeere,call,A,7:43,6/3/2016,150,69
954,318822,Lesser Birchbeere,call,A,17:27,5/12/2016,182,52
955,316533,Lesser Birchbeere,call,A,17:00,5/14/2016,184,44
956,302410,Lesser Birchbeere,call,A,10:00,6/4/2014,144,53
957,302409,Lesser Birchbeere,call,A,10:00,6/4/2014,140,108
958,293298,Lesser Birchbeere,call,A,11:30,12/1/2015,172,61
959,257563,Lesser Birchbeere,call,A,?,2003-03-00,150,45
960,253361,Lesser Birchbeere,call,A,10:00,6/21/2015,164,57
961,251993,Lesser Birchbeere,call,A,11:00,11/10/2013,134,60
962,220905,Lesser Birchbeere,call,A,8:10,2/18/2007,154,50
963,212929,Lesser Birchbeere,call,A,7:50,2/8/2015,180,37
964,197938,Lesser Birchbeere,call,A,18:10,9/28/2014,184,47
965,183593,Lesser Birchbeere,call,A,6:00,6/24/2014,306,109
966,173884,Lesser Birchbeere,call,A,17:35,4/10/2014,132,158
967,172489,Lesser Birchbeere,call,A,16:20,5/13/2013,242,72
968,169205,Lesser Birchbeere,call,A,8:36,3/1/2014,150,50
969,169204,Lesser Birchbeere,call,A,8:36,3/1/2014,156,58
970,169203,Lesser Birchbeere,call,A,8:51,2/25/2014,304,106
971,169202,Lesser Birchbeere,call,A,8:35,2/25/2014,250,75
972,169196,Lesser Birchbeere,call,A,8:31,3/1/2014,146,62
973,164564,Lesser Birchbeere,call,A,8:41,1/11/2014,152,53
974,161306,Lesser Birchbeere,call,A,9:19,11/7/2013,326,114
975,160794,Lesser Birchbeere,call,A,12:06,6/17/2013,290,96
976,160500,Lesser Birchbeere,call,A,7:26,5/19/2013,162,53
977,160493,Lesser Birchbeere,call,A,6:55,5/19/2013,224,61
978,160339,Lesser Birchbeere,call,A,8:13,5/5/2013,184,44
979,160035,Lesser Birchbeere,call,A,20:07,3/22/2013,300,86
980,149942,Lesser Birchbeere,call,A,15:56,10/5/2013,152,46
981,110105,Lesser Birchbeere,call,A,13:00,6/8/2012,62,111
982,109316,Lesser Birchbeere,call,A,12:30,9/4/2012,144,69
983,76499,Lesser Birchbeere,Call,A,18:40,4/23/2011,130,76
984,59951,Lesser Birchbeere,call,A,7:45am,7/28/2010,280,96
985,52440,Lesser Birchbeere,call,A,?,5/23/2010,146,61
986,47217,Lesser Birchbeere,call,A,.,7/25/1983,164,51
987,42584,Lesser Birchbeere,call,A,5:30,6/20/2009,176,57
988,34862,Lesser Birchbeere,call,A,15:10,5/24/2009,150,48
989,34783,Lesser Birchbeere,call,A,11:00,5/28/2008,174,60
990,34782,Lesser Birchbeere,call,A,11:00,5/28/2008,284,88
991,29509,Lesser Birchbeere,call,A,9:00,5/30/2008,174,38
992,406225,Lesser Birchbeere,call,B,9:29,3/16/2018,158,53
993,398815,Lesser Birchbeere,call,B,8:30,1/7/2018,154,49
994,388615,Lesser Birchbeere,call,B,9:30,9/23/2015,298,105
995,388613,Lesser Birchbeere,call,B,9:00,9/23/2015,160,50
996,377861,Lesser Birchbeere,call,B,6:53,6/11/2000,150,54
997,377860,Lesser Birchbeere,call,B,6:46,6/11/2000,134,94
998,357662,Lesser Birchbeere,call,B,9:26,2/13/2017,170,36
999,329010,Lesser Birchbeere,call,B,17:42,6/4/2016,276,69
1000,323534,Lesser Birchbeere,call,B,8:00,6/21/2016,156,58
1001,318018,Lesser Birchbeere,call,B,9:23,5/2/2016,286,65
1002,312747,Lesser Birchbeere,call,B,8:00,4/16/2016,286,67
1003,312712,Lesser Birchbeere,call,B,6:00,4/17/2016,158,53
1004,234990,Lesser Birchbeere,call,B,18:00,4/9/2015,284,112
1005,220910,Lesser Birchbeere,call,B,7:00,3/20/1998,160,52
1006,220909,Lesser Birchbeere,call,B,17:00,4/18/2003,242,85
1007,220908,Lesser Birchbeere,call,B,12:30,4/18/2003,176,50
1008,220907,Lesser Birchbeere,call,B,9:00,4/19/2003,170,52
1009,210719,Lesser Birchbeere,call,B,9:30,2/12/1990,158,64
1010,204242,Lesser Birchbeere,call,B,10:30,11/28/2014,166,58
1011,190805,Lesser Birchbeere,call,B,11:13,8/13/2014,158,46
1012,181058,Lesser Birchbeere,call,B,9:00,4/12/2014,252,71
1013,177796,Lesser Birchbeere,call,B,16:32,5/9/2014,138,92
1014,173992,Lesser Birchbeere,call,B,17:00,4/6/2014,172,51
1015,173551,Lesser Birchbeere,song,B,13:00,5/14/2012,144,55
1016,173541,Lesser Birchbeere,call,B,12:00,4/30/2012,280,67
1017,172443,Lesser Birchbeere,call,B,10:02,4/5/2013,110,103
1018,170706,Lesser Birchbeere,call,B,17:00,3/22/2014,166,60
1019,169201,Lesser Birchbeere,call,B,8:28,2/25/2014,168,43
1020,169200,Lesser Birchbeere,call,B,8:31,2/25/2014,170,57
1021,169198,Lesser Birchbeere,call,B,8:31,3/1/2014,152,89
1022,165080,Lesser Birchbeere,call,B,8:00,1/18/2014,310,108
1023,164630,Lesser Birchbeere,call,B,9:00,1/12/2014,140,60
1024,160790,Lesser Birchbeere,call,B,18:20,6/16/2013,154,35
1025,160323,Lesser Birchbeere,call,B,6:12,5/5/2013,162,53
1026,160294,Lesser Birchbeere,call,B,6:58,5/4/2013,168,46
1027,160292,Lesser Birchbeere,call,B,6:49,5/4/2013,284,58
1028,159950,Lesser Birchbeere,call,B,18:17,2/17/2013,82,107
1029,159404,Lesser Birchbeere,call,B,6:52,9/1/2012,158,68
1030,153027,Lesser Birchbeere,call,B,6:00,6/26/2013,164,51
1031,148697,Lesser Birchbeere,call,B,9:00,11/25/2012,138,53
1032,147349,Lesser Birchbeere,call,B,8:39,8/25/2013,156,44
1033,143721,Lesser Birchbeere,call,B,12:00,7/7/2013,102,38
1034,139866,Lesser Birchbeere,call,B,10:30,5/27/2013,162,43
1035,139847,Lesser Birchbeere,call,B,0:37,6/23/2013,152,47
1036,138711,Lesser Birchbeere,call,B,19:45,6/17/2013,292,100
1037,129073,Lesser Birchbeere,call,B,7:27,4/7/2013,162,47
1038,128235,Lesser Birchbeere,call,B,15:00,4/1/2013,174,53
1039,128228,Lesser Birchbeere,call,B,15:00,4/1/2013,170,57
1040,105256,Lesser Birchbeere,Call,B,1600,4/3/2012,100,47
1041,103966,Lesser Birchbeere,call,B,10:30am,6/17/2012,166,53
1042,103965,Lesser Birchbeere,call,B,10:30am,6/17/2012,130,57
1043,103452,Lesser Birchbeere,call,B,7:20,5/6/2012,160,54
1044,102212,Lesser Birchbeere,call,B,8:40,5/27/2012,150,101
1045,97354,Lesser Birchbeere,call,B,9:30,3/25/2012,122,41
1046,95725,Lesser Birchbeere,call,B,15:35,6/24/2011,292,98
1047,95724,Lesser Birchbeere,call,B,16:55,8/5/2009,168,50
1048,95723,Lesser Birchbeere,call,B,16:50,8/5/2009,90,110
1049,95722,Lesser Birchbeere,call,B,16:45,8/5/2009,134,57
1050,95720,Lesser Birchbeere,call,B,16:45,8/5/2009,130,104
1051,95719,Lesser Birchbeere,call,B,10:25,8/4/2008,140,47
1052,95718,Lesser Birchbeere,call,B,11:30,10/4/2005,294,106
1053,95717,Lesser Birchbeere,call,B,11:30,8/4/2004,182,45
1054,81078,Lesser Birchbeere,song,B,7:00am,6/8/2011,248,77
1055,62728,Lesser Birchbeere,call,B,9:29,9/26/2010,146,54
1056,59950,Lesser Birchbeere,call,B,7:45am,7/28/2010,170,51
1057,59949,Lesser Birchbeere,call,B,7:45am,7/28/2010,162,53
1058,59948,Lesser Birchbeere,call,B,7:45am,7/28/2010,162,49
1059,56424,Lesser Birchbeere,call,B,09:00am,4/7/2008,108,150
1060,31170,Lesser Birchbeere,Call,B,?,6/25/2008,152,62
1061,21391,Lesser Birchbeere,call,B,18:00,3/16/2007,162,52
1062,16958,Lesser Birchbeere,Call,B,?,5/29/2007,166,45
1063,399993,Lesser Birchbeere,"call, song",C,8:30,1/21/2018,162,39
1064,398883,Lesser Birchbeere,song,C,12:03,12/30/2017,170,51
1065,308144,Lesser Birchbeere,call,C,21:00,3/16/2016,100,100
1066,281906,Lesser Birchbeere,call,C,16:30,9/18/2015,120,77
1067,255699,Lesser Birchbeere,call,C,18:00,7/7/2015,242,79
1068,235014,Lesser Birchbeere,call,C,19:00,4/7/2015,152,57
1069,234162,Lesser Birchbeere,call,C,14:00,4/3/2015,164,53
1070,233794,Lesser Birchbeere,call,C,12:22,3/31/2015,304,95
1071,187276,Lesser Birchbeere,call,C,?,7/10/1993,152,53
1072,173549,Lesser Birchbeere,call,C,12:30,5/2/2012,174,46
1073,152344,Lesser Birchbeere,call,C,23:00,6/4/2013,274,94
1074,143640,Lesser Birchbeere,call,C,22:00,5/20/2013,166,49
1075,138333,Lesser Birchbeere,call,C,13:50,5/12/2013,168,55
1076,98204,Lesser Birchbeere,call,C,10 PM to 12 AM,4/5/2012,162,51
1077,56422,Lesser Birchbeere,call,C,11:00am,5/3/2008,322,93
1078,56420,Lesser Birchbeere,song,C,11:00am,5/3/2008,156,50
1079,16957,Lesser Birchbeere,Call,C,?,5/29/2007,162,52
1080,11721,Lesser Birchbeere,call,C,6:00,7/20/2006,128,60
1081,1148,Lesser Birchbeere,call,C,?,6/20/1991,136,67
1082,281905,Lesser Birchbeere,call,D,16:30,9/18/2015,104,141
1083,129365,Lesser Birchbeere,call,D,9:30,10/14/2000,302,109
1084,154791,Lesser Birchbeere,call,E,6:00,6/5/2013,304,109
1085,376462,Orange Pine Plover,call,no score,7:00,6/21/2017,90,55
1086,375653,Orange Pine Plover,song,no score,6:30,6/10/2017,260,70
1087,360979,Orange Pine Plover,call,no score,9:59,1/18/2017,112,39
1088,360978,Orange Pine Plover,call,no score,10:00,1/18/2017,248,67
1089,395423,Orange Pine Plover,call,A,14:00,1/21/2017,124,41
1090,388598,Orange Pine Plover,call,A,9:00,9/8/2015,90,55
1091,385825,Orange Pine Plover,call,A,15:00,2/14/2016,260,70
1092,385824,Orange Pine Plover,call,A,15:00,2/14/2016,112,39
1093,383949,Orange Pine Plover,song,A,?,4/16/2015,248,67
1094,383483,Orange Pine Plover,song,A,19:30,5/5/2017,124,42
1095,375008,Orange Pine Plover,"call, song",A,6:30,6/6/2017,124,45
1096,370944,Orange Pine Plover,song,A,7:48,5/13/2017,194,41
1097,370491,Orange Pine Plover,song,A,6:03,5/12/2017,196,61
1098,363065,Orange Pine Plover,call,A,9:30,4/5/2017,242,71
1099,362328,Orange Pine Plover,call,A,8:00,3/31/2017,244,76
1100,350299,Orange Pine Plover,"call, song",A,13:00,1/13/2017,254,77
1101,348110,Orange Pine Plover,song,A,10:00,12/27/2016,108,52
1102,333285,Orange Pine Plover,call,A,7:00,9/4/2016,68,103
1103,322769,Orange Pine Plover,call,A,8:00,6/19/2016,190,55
1104,318897,Orange Pine Plover,song,A,8:30,5/25/2016,124,41
1105,316285,Orange Pine Plover,song,A,8:49,5/1/2016,100,29
1106,316284,Orange Pine Plover,song,A,8:48,5/1/2016,112,38
1107,313159,Orange Pine Plover,song,A,9:00,3/20/2016,118,47
1108,312725,Orange Pine Plover,call,A,8:14,4/16/2016,110,152
1109,311712,Orange Pine Plover,call,A,13:00,3/19/2016,122,41
1110,310835,Orange Pine Plover,song,A,10:30,5/22/2015,240,83
1111,309396,Orange Pine Plover,call,A,10:00,3/15/2016,128,77
1112,308401,Orange Pine Plover,call,A,9:00,3/23/2016,208,80
1113,306851,Orange Pine Plover,call,A,8:00,3/13/2016,230,74
1114,305136,Orange Pine Plover,song,A,12:00,2/28/2016,132,44
1115,305015,Orange Pine Plover,call,A,0:00,4/12/2015,136,46
1116,299474,Orange Pine Plover,call,A,16:06,6/8/2015,248,76
1117,236017,Orange Pine Plover,call,A,13:02,4/15/2015,264,76
1118,196755,Orange Pine Plover,call,A,7:15,9/18/2014,90,107
1119,174892,Orange Pine Plover,call,A,13:00,4/16/2014,124,37
1120,174397,Orange Pine Plover,"call, song",A,7:53,3/15/2014,122,31
1121,172590,Orange Pine Plover,song,A,13:30,3/10/2014,124,56
1122,168057,Orange Pine Plover,call,A,8:00,12/28/2008,248,75
1123,167849,Orange Pine Plover,call,A,10:24,2/17/2014,248,56
1124,164758,Orange Pine Plover,call,A,8:13,1/14/2014,132,37
1125,145941,Orange Pine Plover,call,A,8:10,8/1/2013,112,41
1126,145938,Orange Pine Plover,call,A,8:29,8/9/2013,118,50
1127,101646,Orange Pine Plover,"call, song",A,11:45,5/12/2012,108,39
1128,97374,Orange Pine Plover,"call, song",A,11:10,3/25/2012,238,72
1129,60068,Orange Pine Plover,call,A,3:30pm,8/8/2010,248,77
1130,59158,Orange Pine Plover,Song,A,10:00,5/8/2010,164,33
1131,52353,Orange Pine Plover,song,A,10:00,5/23/2010,244,69
1132,52352,Orange Pine Plover,song,A,10:00,5/23/2010,254,75
1133,33596,Orange Pine Plover,song,A,10:40,4/26/2009,136,38
1134,33585,Orange Pine Plover,song,A,8:50,4/27/2009,248,80
1135,31003,Orange Pine Plover,Song,A,?,4/27/2008,252,67
1136,29511,Orange Pine Plover,call,A,12:45,6/21/2008,252,66
1137,29510,Orange Pine Plover,"call, song",A,12:45,6/21/2008,238,75
1138,18385,Orange Pine Plover,song,A,10:37,3/9/2008,248,74
1139,18383,Orange Pine Plover,song,A,8:51,3/9/2008,140,39
1140,16871,Orange Pine Plover,Call,A,?,2/23/2007,110,143
1141,15186,Orange Pine Plover,call,A,18:30,5/7/2007,110,38
1142,15184,Orange Pine Plover,song,A,8:02,3/27/2007,242,77
1143,397019,Orange Pine Plover,call,B,8:30,12/23/2017,228,56
1144,391655,Orange Pine Plover,call,B,9:30,10/19/2017,124,42
1145,391445,Orange Pine Plover,call,B,13:00,10/19/2017,242,76
1146,390595,Orange Pine Plover,song,B,18:09,5/27/2017,282,113
1147,390275,Orange Pine Plover,song,B,?,4/28/2016,264,75
1148,390274,Orange Pine Plover,song,B,?,4/28/2016,224,89
1149,390273,Orange Pine Plover,song,B,?,4/28/2016,130,44
1150,388720,Orange Pine Plover,call,B,9:30,4/4/2017,246,77
1151,387176,Orange Pine Plover,call,B,10:34,8/30/2017,128,43
1152,387175,Orange Pine Plover,song,B,10:06,8/30/2017,132,55
1153,382862,Orange Pine Plover,song,B,10:00,7/25/2017,116,40
1154,380308,Orange Pine Plover,song,B,10:00,7/18/2017,216,70
1155,373495,Orange Pine Plover,call,B,18:30,4/17/2017,130,36
1156,373258,Orange Pine Plover,song,B,18:30,4/4/2017,120,33
1157,372260,Orange Pine Plover,"call, song",B,11:00,5/27/2017,284,113
1158,371490,Orange Pine Plover,call,B,11:22,5/15/2017,108,106
1159,370056,Orange Pine Plover,song,B,8:30,3/8/2017,228,80
1160,370005,Orange Pine Plover,call,B,8:00,3/8/2017,126,14
1161,368804,Orange Pine Plover,song,B,10:30,5/10/2017,108,147
1162,363522,Orange Pine Plover,song,B,17:30,4/8/2017,218,47
1163,363521,Orange Pine Plover,song,B,17:00,4/8/2017,68,45
1164,360933,Orange Pine Plover,song,B,9:00,2/19/2017,228,80
1165,356775,Orange Pine Plover,song,B,9:00,2/25/2017,224,65
1166,356765,Orange Pine Plover,song,B,8:00,2/25/2017,120,41
1167,351543,Orange Pine Plover,song,B,9:00,1/20/2017,226,72
1168,351452,Orange Pine Plover,call,B,13:00,1/19/2017,242,75
1169,343932,Orange Pine Plover,song,B,6:48,4/25/2016,248,78
1170,343931,Orange Pine Plover,song,B,6:47,4/25/2016,242,71
1171,327793,Orange Pine Plover,call,B,10:00,7/11/2016,114,29
1172,325166,Orange Pine Plover,song,B,9:00,4/8/2013,126,49
1173,324975,Orange Pine Plover,call,B,9:30,6/29/2016,134,53
1174,316238,Orange Pine Plover,call,B,8:30,4/11/2015,106,42
1175,313625,Orange Pine Plover,call,B,7:30,4/24/2016,256,77
